CarType,Charge,Grids,Memo,Name,Period,Range,Region,id
M,10元/時，停車30分鐘內離場不收費,0,,路邊機車計時收費區,每日08:00~18:00,中區三民路2段91號前~,中區,798
C,10元/三十分鐘，大型車加倍，大客車第1小時免費,0,PDA開單，本場大型車格限停大客車。,精武廣場停車場,每日08:00~20:00,,東區,799
C,10元/三十分鐘，大型車加倍,0,PDA開單,立德平面停車場,週一至週六08:00~18:00,,東區,800
C,10元/三十分鐘，大型車加倍,0,柵欄機管控,府後街地下停車場,每日00:00~24:00,,西區,801
C,15元/三十分鐘，大型車加倍,0,柵欄機管控,忠明公園地下停車場,每日00:00~24:00,,西區,802
C,累進費率，以三十分鐘計費，大型車加倍，停車30分鐘內離場不收費（每日限一次）,0,PDA開單,交通局大樓附屬平面停車場,機關上班日08:00~18:00,,西區,803
C,10元/三十分鐘，大型車加倍,0,PDA開單,永興停車場,每日08:00~20:00,,北區,804
M,每日每次20元,0,PDA開單,東欣-停167機車停車場,每日08:00~18:00,,北區,805
C,10元/三十分鐘，大型車加倍,0,PDA開單,福音停車場,每日08:00~20:00,,北區,806
C,10元/三十分鐘，大型車加倍,0,PDA開單，本場大型車格限停大貨車。,中華停車場,每日08:00~20:00,,北區,807
C,10元/三十分鐘，大型車加倍,0,PDA開單,大湖停車場,每日08:00~20:00,,北區,808
C,10元/三十分鐘，大型車加倍,0,PDA開單,光大停車場,每日08:00~20:00,,北區,809
C,10元/三十分鐘，大型車加倍,0,柵欄機管控,大誠立體停車場,每日00:00~24:00,,中區,810
C,10元/三十分鐘，大型車加倍,0,PDA開單,自由一期立體停車場,每日08:00~20:00,,中區,811
C,10元/三十分鐘，大型車加倍,0,柵欄機管控,臺灣大道市政大樓附屬地下停車場-汽車,每日07:00~22:00,,西屯區,812
M,每日每次20元，停車30分鐘內離場不收費（每日限一次）,0,PDA開單,30-臺灣大道市政大樓附屬地下停車場-機車,機關上班日07:00~18:00,,西屯區,813
M,每日每次20元,0,PDA開單,0-臺灣大道市政大樓附屬地下停車場-機車,機關上班日18:00~22:00,,西屯區,814
A,汽車：10元/三十分鐘，大型車加倍；機車：每日每次20元,0,柵欄機管控,市政公園停車場,每日00:00~24:00,,西屯區,815
C,15元/三十分鐘，大型車加倍,0,PDA開單,惠新停車場-汽車,每日08:00~20:00,,西屯區,816
M,每日每次20元,0,PDA開單,惠新停車場-機車,每日08:00~20:00,,西屯區,817
C,15元/三十分鐘，大型車加倍,0,PDA開單,惠安停車場 ,每日08:00~20:00,,西屯區,818
C,10元/三十分鐘，大型車加倍,0,PDA開單,文修停車場,每日12:00~20:00,,西屯區,819
M,每日每次20元,0,PDA開單,潮洋臨時平面停車場,每日12:00~20:00,,西屯區,820
C,累進費率，以三十分鐘計費，大型車加倍，停車30分鐘內離場不收費（每日限一次）,0,PDA開單,累進-臺灣大道市政大樓附屬平面停車場-汽車,機關上班日08:00~18:00,,西屯區,821
C,10元/三十分鐘，大型車加倍,0,PDA開單,一般-臺灣大道市政大樓附屬平面停車場-汽車,機關上班日18:00~20:00,,西屯區,822
C,,0,PDA開單,一般-臺灣大道市政大樓附屬平面停車場-汽車,假日08:00~20:00,,西屯區,823
M,每日每次20元，停車30分鐘內離場不收費（每日限一次）,0,PDA開單,0-臺灣大道市政大樓附屬平面停車場-機車,機關上班日08:00~18:00,,西屯區,824
M,每日每次20元,0,PDA開單,秋紅谷平面停車場-汽車,機關上班日18:00~20:00,,西屯區,825
C,10元/三十分鐘，大型車加倍,0,PDA開單,秋紅谷平面停車場-機車,每日08:00~20:00,,西屯區,826
M,每日每次10元,0,PDA開單,中央公園南側（河南路）停車場,每日08:00~20:00,,西屯區,827
C,10元/三十分鐘，大型車加倍,0,PDA開單,文心森林公園附屬機車停車場,每日08:00~20:00,,西屯區,828
C,10元/三十分鐘，大型車加倍,0,柵欄機管控,南屯國小地下停車場,每日00:00~24:00,,南屯區,829
M,每日每次20元,0,PDA開單,廣兼停158停車場,每日08:00~20:00,,南屯區,830
C,10元/三十分鐘，大型車加倍,0,PDA開單,南屯親子館附屬平面停車場,週一至週六08:00~18:00,,南屯區,831
C,10元/三十分鐘，大型車加倍,0,PDA開單,廣兼停23平面停車場,週一至週六08:00~18:00,,南屯區,832
C,10元/三十分鐘，大型車加倍,0,PDA開單，已命名為：仁和公園附設停車場,大雅永興停車場,每日08:00~20:00,,北屯區,833
C,10元/三十分鐘，大型車加倍,0,PDA開單,歡喜停車場,每日08:00~18:00,,大雅區,834
C,10元/三十分鐘，大型車加倍,0,PDA開單,陽明大樓地下停車場-汽車,每日08:00~18:00,,大雅區,835
C,10元/三十分鐘，大型車加倍,0,柵欄機管控,陽明大樓地下停車場-機車,機關上班日08:00~18:00,,豐原區,836
M,每日每次20元,0,PDA開單,陽明大樓後側平面停車場,機關上班日08:00~18:00,,豐原區,837
C,累進費率，以三十分鐘計費，大型車加倍，停車30分鐘內離場不收費（每日限一次）,0,PDA開單,陽明大樓第二平面停車場,機關上班日08:00~18:00,,豐原區,838
C,10元/三十分鐘，大型車加倍,0,PDA開單,豐原區社會住宅預定地臨時停車場,機關上班日08:00~18:00,,豐原區,839
